Farm_ID,Crop_Type,Farm_Location,Nitrogen_Percent,Phosphorus_ppm,Potassium_ppm,Soil_pH,Rainfall_mm,Yield_kg_per_ha,Planting_Date,Harvest_Date
GH-00651,Groundnut,Central,1.48,37.3,170.0,5.07,1481.4,1875.5,2023-12-30,2024-04-17
GH-01692,Plantain,Northern,0.85,29.1,218.1,7.37,1050.8,14779.8,2022-02-19,2022-06-29
GH-00411,Cassava,Eastern,2.38,21.0,259.0,5.71,1684.8,,2022-06-09,2023-09-04
GH-01562,,Eastern,3.18,49.8,81.5,5.8,1641.3,934.2,2023-06-23,2024-02-15
GH-01460,,Western,2.07,20.3,139.6,5.52,1742.2,14745.7,2023-06-01,2024-05-10
GH-01329,Plantain,Brong Ahafo,2.84,18.0,128.5,5.2,1321.2,9158.0,2023-07-29,2023-12-08
GH-01365,Soybean,Upper West,0.53,43.0,196.6,6.86,947.3,1649.7,2022-11-22,2023-03-29
GH-01346,Cassava,Eastern,2.67,46.6,212.0,4.74,1343.9,19385.6,2023-09-24,2024-12-04
GH-00988,Cocoa,Volta,2.9,31.7,226.4,4.96,1295.9,1177.5,2022-06-11,2023-01-30
GH-02000,Maize,Brong Ahafo,1.44,45.9,281.9,5.5,1182.6,2139.5,2023-01-28,2023-05-21
GH-01592,Cassava,Western,0.86,9.0,133.7,4.54,1992.5,19157.6,2023-06-13,2024-02-29
GH-00840,Yam,Eastern,2.24,17.5,180.1,6.23,1693.5,10656.3,2022-08-12,2023-03-30
GH-00073,Maize,Upper East,2.71,36.8,248.2,4.58,982.7,2951.6,2022-01-07,2022-05-10
GH-01627,Maize,Ashanti,3.43,41.4,112.3,7.13,1325.2,4442.9,2022-12-17,2023-04-17
GH-01869,Yam,Eastern,2.81,36.6,288.3,6.59,1466.0,15796.3,2022-07-07,2023-02-17
GH-00324,,Upper East,3.19,5.2,253.0,4.83,993.0,4043.8,2022-11-08,2023-03-31
GH-00542,Rice,Upper West,3.46,5.5,296.0,6.88,1098.2,4425.8,2023-12-06,2024-04-05
GH-01410,Rice,Upper East,1.54,33.9,65.6,5.45,925.5,2062.7,2023-01-15,2023-04-20
GH-00139,Groundnut,Northern,1.22,36.8,216.1,5.35,1128.5,2382.4,2023-07-12,2023-10-11
GH-00618,Soybean,Eastern,1.65,31.7,263.6,6.39,1667.4,1141.7,2023-02-19,2023-05-21
GH-01524,Yam,Upper East,3.47,28.8,248.5,4.53,1075.5,7693.2,2023-06-06,2024-01-29
GH-00072,Rice,Central,0.88,26.1,148.6,6.46,1034.9,2477.9,2023-02-25,2023-07-18
GH-00534,Maize,Central,3.15,28.2,238.1,5.25,1205.3,4043.3,2022-09-19,2022-12-28
GH-00007,Yam,Volta,1.71,42.1,103.1,6.97,1134.2,10620.2,2022-08-13,2023-02-11
GH-00681,Soybean,Upper West,1.11,8.4,157.9,6.43,913.3,2082.2,2023-06-29,2023-11-02
GH-01260,Cassava,Eastern,2.44,5.9,192.7,7.11,1453.7,10527.2,2023-09-06,2024-02-22
GH-01320,Cassava,Greater Accra,1.2,6.3,242.2,5.29,845.1,17100.9,2022-01-09,2023-06-30
GH-00332,Maize,Ashanti,1.16,44.3,120.4,7.04,1853.8,1875.9,2023-05-29,2023-10-03
GH-01522,Maize,Upper West,0.95,6.7,256.7,7.25,1027.4,2901.9,2023-08-01,2023-10-30
GH-00420,Plantain,Brong Ahafo,,28.3,59.1,6.81,1256.5,12635.5,2022-12-18,2023-04-03
GH-00322,Yam,Upper East,2.78,45.1,182.8,6.31,916.3,12386.0,2022-12-06,2023-09-20
GH-00262,Plantain,Volta,1.19,28.9,298.0,6.32,1204.3,6172.7,2023-12-13,2024-05-08
GH-00196,Rice,Western,2.07,20.3,81.2,6.03,1726.1,2487.4,2022-05-16,2022-09-09
GH-01816,Cassava,Ashanti,1.01,14.2,299.3,7.35,1452.6,9320.7,2022-04-18,2022-12-17
GH-01277,Maize,Volta,0.59,8.1,132.2,6.24,1187.1,,2022-02-21,2022-06-25
GH-00356,Groundnut,Greater Accra,1.04,5.9,277.1,5.01,1052.5,,2022-07-14,2022-10-14
GH-01992,Cassava,Brong Ahafo,1.05,17.9,249.4,5.17,1260.1,18311.7,2023-08-12,2024-12-15
GH-01894,Cassava,Greater Accra,2.6,17.5,71.6,4.92,945.2,10242.2,2023-11-01,2024-03-15
GH-01952,Cassava,Brong Ahafo,3.09,15.8,261.4,5.98,,17054.4,2023-02-14,2024-02-08
GH-01717,Soybean,Ashanti,1.47,37.8,265.1,5.08,1892.9,1945.4,2023-01-06,2023-05-14
GH-01236,Cocoa,Upper East,2.23,33.6,253.4,6.66,992.4,813.6,2022-04-14,2022-11-25
GH-00333,Cocoa,Brong Ahafo,2.79,8.9,230.5,5.57,1169.0,660.0,2022-11-05,2023-06-30
GH-00192,Cassava,Volta,2.41,41.4,265.5,5.05,,13161.4,2023-11-28,2024-12-26
GH-01994,Maize,Volta,1.78,21.0,127.4,5.95,1093.5,4042.9,2023-01-18,2023-04-28
GH-00093,Rice,Central,2.71,,101.9,6.32,1154.3,2642.0,2023-10-11,2024-02-18
GH-01739,Groundnut,Upper West,0.85,9.2,149.6,4.94,1106.5,2176.1,2023-10-14,2024-03-11
GH-00918,Cocoa,Greater Accra,2.51,18.7,242.4,6.97,980.5,565.3,2023-09-26,2024-05-07
GH-00109,Plantain,Greater Accra,1.65,26.1,262.8,6.74,967.1,12919.6,2022-11-10,2023-02-25
GH-01863,Cassava,Northern,1.88,35.8,100.9,5.0,1130.7,8513.4,2023-07-10,2024-07-04
GH-00543,Cassava,Upper West,1.37,22.7,234.1,5.58,1009.4,10830.0,2022-04-21,2023-08-10
GH-00395,Cassava,Central,3.38,23.8,250.6,6.43,1035.1,14518.5,2022-10-12,2023-08-04
GH-00864,Rice,Upper East,0.71,23.8,299.1,4.73,928.5,3784.5,2023-08-24,2023-12-15
GH-00313,Cocoa,Greater Accra,0.53,15.8,144.3,4.94,863.7,935.6,2022-06-05,2023-03-27
GH-00790,Groundnut,Central,3.17,28.1,120.7,7.14,1156.7,2283.2,2022-10-31,2023-03-14
GH-00948,Soybean,Upper West,0.73,38.4,237.1,4.98,1038.7,2191.1,2022-12-20,2023-05-03
GH-00381,Soybean,Northern,0.87,28.0,144.8,6.44,1132.6,2138.8,2022-01-10,2022-04-16
GH-01578,Rice,Greater Accra,0.76,12.2,214.8,5.77,1192.0,4929.8,2023-06-15,2023-09-17
GH-00412,Soybean,Central,1.24,35.6,75.3,4.98,1337.9,2111.7,2022-03-17,2022-08-09
GH-00078,Cocoa,Volta,2.24,32.5,257.7,4.6,1089.1,1090.6,2023-01-24,2023-10-18
GH-01494,Rice,Upper East,0.84,15.7,109.9,6.45,1049.1,2123.9,2023-03-21,2023-07-29
GH-01191,Cassava,Upper East,,13.0,263.1,6.44,1047.9,17418.2,2023-03-04,2024-07-05
GH-01205,Yam,Upper West,2.18,28.5,,6.83,987.2,16207.0,2023-11-22,2024-09-03
GH-00152,Cassava,Upper East,3.44,33.1,,5.94,934.9,11859.1,2022-03-03,2023-07-13
GH-01030,Yam,Upper East,2.76,32.3,143.2,6.91,991.7,14084.9,2023-04-10,2023-10-20
GH-00083,Yam,Brong Ahafo,2.85,43.8,60.9,5.7,1385.2,8004.5,2022-10-20,2023-05-21
GH-01591,Cocoa,Eastern,2.5,21.2,101.2,4.79,1569.6,586.4,2023-07-27,2024-02-22
GH-01029,Yam,Upper East,2.27,,220.3,6.19,1014.6,15473.5,2022-04-21,2022-10-20
GH-00336,,Upper East,1.64,16.8,177.9,6.68,959.3,2424.0,2023-04-23,2023-08-18
GH-00922,Groundnut,Volta,2.87,33.3,237.1,5.33,1320.0,2442.6,2022-08-21,2022-12-08
GH-01413,Yam,Western,1.01,17.0,218.5,4.66,1974.9,15599.4,2023-03-30,2023-10-04
GH-01949,Cocoa,Central,1.58,49.1,133.8,5.46,,668.4,2022-05-01,2023-01-01
GH-01284,Maize,Volta,1.45,36.6,154.0,6.22,1047.9,2738.9,2023-11-16,2024-04-04
GH-01741,Soybean,Greater Accra,1.07,23.6,92.5,7.49,986.2,1824.8,2023-02-21,2023-05-30
GH-00792,Soybean,Upper East,2.39,8.6,56.1,6.49,987.2,2261.4,2023-01-27,2023-05-09
GH-01833,Cocoa,Upper East,2.35,27.2,267.9,5.63,1071.8,547.5,2022-12-12,2023-08-17
GH-00594,Cocoa,Upper East,2.98,33.3,278.6,7.0,1048.9,744.8,2023-08-22,2024-04-25
GH-01174,Groundnut,Ashanti,1.67,5.2,134.7,5.93,1635.7,1460.8,2023-07-02,2023-10-26
GH-00913,Yam,Northern,2.83,25.1,190.4,6.26,1075.4,9845.4,2022-02-12,2022-11-20
GH-00588,Cassava,Volta,1.83,13.4,171.4,6.52,1153.0,19152.2,2023-05-26,2024-09-28
GH-01554,Cocoa,Central,1.4,12.9,110.4,5.94,1345.1,1141.2,2023-05-20,2023-12-08
GH-00916,Plantain,Western,1.81,25.5,173.5,4.93,2058.7,6943.3,2022-07-31,2022-12-13
GH-01809,Cocoa,Western,2.57,34.7,258.1,5.69,1613.9,609.7,2022-10-25,2023-05-31
GH-01657,Rice,Central,0.73,19.7,101.1,6.88,1187.4,,2023-09-30,2024-02-18
GH-01328,Yam,Upper East,1.86,48.4,129.0,6.41,920.5,13512.9,2022-04-24,2022-11-02
GH-00257,Groundnut,Eastern,3.13,26.5,222.5,4.93,1302.2,1015.3,2023-01-06,2023-05-26
GH-01302,Cocoa,Eastern,0.52,25.8,149.8,5.16,1530.4,618.4,2022-04-28,2023-01-30
GH-00694,Cocoa,Upper West,1.12,48.3,135.3,6.89,967.7,755.7,2022-12-25,2023-08-05
GH-01243,Groundnut,Central,0.73,16.2,167.8,4.86,1130.6,1175.8,2022-07-12,2022-10-17
GH-01510,Cocoa,Ashanti,2.92,28.4,290.6,5.52,1467.0,412.6,2023-04-02,2023-10-12
GH-01808,Yam,Volta,0.68,48.2,139.1,6.44,1216.2,8489.7,2023-11-22,2024-05-23
GH-00121,Soybean,Greater Accra,2.15,19.0,226.3,4.59,1246.1,,2023-12-19,2024-04-07
GH-01740,Cassava,Upper East,,10.7,121.1,7.25,1066.2,17425.1,2023-03-09,2024-06-09
GH-01028,Cassava,Upper East,2.07,37.4,136.8,5.66,1020.4,18484.5,2023-02-23,2024-07-24
GH-01732,Cassava,Upper West,3.12,35.7,189.7,5.4,1110.2,11891.0,2023-06-21,2024-02-18
GH-01509,Soybean,Eastern,2.4,17.0,277.7,5.95,1593.5,2304.9,2022-08-26,2022-12-08
GH-01676,Yam,Eastern,1.09,34.9,173.7,6.84,1668.9,15245.3,2022-03-20,2022-11-25
GH-01292,Yam,Ashanti,1.45,44.1,286.2,5.04,1581.5,6463.0,2023-08-29,2024-03-18
GH-01381,Plantain,Upper East,2.04,30.5,152.7,5.67,905.7,,2022-09-20,2023-01-06
GH-00671,Maize,Upper West,1.72,27.6,62.1,6.2,997.2,,2023-03-18,2023-07-20
GH-01146,Plantain,Greater Accra,0.84,11.3,83.4,5.87,1074.0,10495.2,2022-07-02,2022-10-03
GH-01603,Rice,Ashanti,1.98,48.0,191.8,5.23,1943.1,3627.2,2023-01-18,2023-06-09
GH-00874,Maize,Brong Ahafo,0.68,34.0,122.9,5.45,1220.5,3081.4,2022-12-25,2023-05-22
GH-00228,Plantain,Ashanti,2.92,39.0,236.9,6.61,1862.5,13545.5,2023-10-19,2024-02-21
GH-00442,Soybean,Upper West,0.53,31.2,88.4,6.61,1059.0,2307.4,2023-12-09,2024-04-02
GH-01108,Plantain,Upper West,2.36,25.6,223.7,7.23,1098.3,10812.9,2023-04-11,2023-07-15
GH-00836,Cocoa,Upper West,2.41,27.3,95.9,5.56,1142.5,1122.3,2022-11-11,2023-06-02
GH-01628,Maize,Ashanti,2.13,22.1,135.5,7.1,1502.1,3435.3,2022-03-03,2022-07-29
GH-01484,Maize,Greater Accra,,18.4,287.9,7.23,805.5,2826.2,2023-03-04,2023-07-23
GH-01883,,Western,1.55,38.7,88.9,7.38,1772.9,2756.0,2022-10-16,2023-02-16
GH-00155,Yam,Upper East,0.99,38.3,78.5,6.74,1044.5,15742.3,2023-12-16,2024-09-21
GH-00959,Rice,Volta,1.44,25.4,113.8,5.25,1209.8,2158.0,2023-08-19,2024-01-06
GH-01825,Yam,Brong Ahafo,0.62,44.9,,5.32,1310.3,7601.6,2023-10-06,2024-02-14
GH-00879,Yam,Northern,1.86,40.0,224.7,6.28,1033.4,12043.0,2023-08-08,2024-03-12
GH-01021,Groundnut,Upper East,2.69,20.8,62.6,5.37,961.4,2483.4,2022-07-05,2022-11-09
GH-00785,Rice,Central,0.95,38.8,175.5,5.03,1156.7,3589.7,2023-04-27,2023-08-03
GH-00517,Soybean,Upper East,1.11,,222.1,5.22,1090.6,1158.0,2022-01-21,2022-05-30
GH-01962,Maize,Central,2.95,5.1,122.1,4.56,1392.5,1847.1,2022-10-25,2023-03-14
GH-00579,Rice,Brong Ahafo,2.86,22.2,75.2,6.3,1277.9,2866.5,2022-09-02,2022-12-30
GH-01670,Cocoa,Eastern,1.87,7.3,199.2,7.36,1284.3,533.0,2023-06-08,2024-03-20
GH-00037,Cocoa,Brong Ahafo,0.92,13.0,282.4,6.13,1191.3,622.8,2022-11-29,2023-08-24
GH-01543,Cocoa,Volta,3.01,43.2,,4.7,1246.2,522.1,2023-10-08,2024-06-06
GH-00510,Rice,Eastern,2.04,44.8,171.5,7.29,1454.9,4506.8,2023-11-10,2024-04-05
GH-01160,Cocoa,Eastern,2.69,25.2,217.4,5.24,1683.8,1163.9,2022-01-27,2022-09-20
GH-00881,Yam,Northern,3.23,12.9,85.0,5.69,1148.2,,2022-07-14,2023-03-02
GH-01541,Groundnut,Eastern,,36.5,203.9,6.98,1267.8,1057.5,2023-08-18,2023-12-03
GH-01786,Soybean,Volta,2.16,36.1,196.8,6.47,1036.6,1992.2,2023-10-12,2024-02-28
GH-00648,Maize,Upper West,1.74,26.0,223.9,4.92,1100.5,2695.9,2022-03-27,2022-07-24
GH-00730,Cocoa,Greater Accra,1.55,22.7,235.7,7.43,1095.1,857.2,2023-06-19,2024-03-08
GH-01891,Rice,Ashanti,1.26,27.2,241.0,7.01,1630.1,4151.9,2022-09-19,2023-02-11
GH-00042,Groundnut,Northern,0.89,15.6,114.0,6.01,1107.6,1283.3,2023-05-04,2023-09-16
GH-01214,Plantain,Northern,0.58,36.9,109.8,5.28,1145.0,7730.4,2023-05-08,2023-08-28
GH-01770,Yam,Eastern,1.62,41.0,212.7,5.84,1324.1,9095.7,2023-02-19,2023-11-28
GH-01702,Plantain,Greater Accra,3.11,36.6,224.6,4.96,996.8,11957.5,2022-11-23,2023-04-01
GH-01934,Cassava,Northern,0.99,43.6,292.2,4.63,1049.6,16623.2,2022-10-04,2023-10-25
GH-00043,Rice,Brong Ahafo,2.53,47.5,151.8,7.16,1329.4,4144.1,2022-11-11,2023-02-09
GH-01211,Maize,Ashanti,1.22,23.0,111.9,5.27,1370.3,2405.9,2023-04-07,2023-07-17
GH-00003,Yam,Central,3.15,5.3,275.5,5.71,1028.4,15619.9,2022-04-03,2023-01-21
GH-00582,Maize,Northern,2.66,27.7,164.0,7.3,1041.1,3160.4,2023-02-05,2022-10-18
GH-01242,Cocoa,Eastern,2.54,37.2,,5.58,1671.8,1003.5,2023-11-26,2024-06-27
GH-01694,,Brong Ahafo,1.39,18.6,161.8,4.68,1366.4,2213.4,2022-08-28,2022-12-16
GH-00778,Soybean,Western,2.83,6.5,124.6,6.83,1581.1,2542.8,2022-02-23,2022-06-25
GH-00582,Maize,Northern,2.66,27.7,164.0,7.3,1041.1,3160.4,2022-10-18,2023-02-05
GH-00502,Yam,Greater Accra,1.99,9.5,213.6,6.94,795.3,17728.7,2022-01-20,2022-09-12
GH-00511,Maize,Volta,1.82,15.4,216.0,6.9,1253.6,,2023-12-18,2024-05-11
GH-01663,,Upper West,3.32,49.6,131.9,5.14,989.8,1065.5,2022-06-19,2023-03-11
GH-01488,Maize,Volta,2.46,13.3,273.2,6.8,1080.6,3688.8,2023-05-18,2023-08-30
GH-00686,Plantain,Northern,2.96,19.8,76.1,6.98,1104.1,8755.1,2023-03-31,2023-08-20
GH-00823,Plantain,GA,0.55,47.7,79.0,7.0,929.6,9768.4,2023-07-16,2023-11-20
GH-00179,Maize,Ashanti,1.04,45.7,251.7,6.61,1452.5,2080.9,2023-04-30,2023-08-03
GH-00009,Groundnut,Greater Accra,1.07,19.6,168.7,5.96,1233.2,1455.6,2023-12-21,2024-03-22
GH-00973,Maize,Central,2.49,23.4,233.3,5.97,1444.0,4319.5,2023-04-28,2023-09-06
GH-01573,Plantain,Central,0.91,34.2,296.7,7.12,1138.4,6321.0,2023-07-20,2023-11-15
GH-01929,Soybean,Central,2.93,45.8,171.9,6.98,1457.8,1768.2,2023-09-09,2024-01-13
GH-00695,Rice,Ashanti,,33.6,290.5,7.41,1928.5,4834.8,2022-02-05,2022-05-19
GH-00675,Cocoa,Upper West,3.14,12.9,81.5,6.53,1127.7,913.5,2023-08-23,2024-05-12
GH-00011,Cassava,Upper East,2.65,11.4,254.6,4.74,1092.6,15186.0,2023-02-05,2024-05-18
GH-01589,Groundnut,Upper East,1.59,15.8,297.7,5.5,1064.6,2079.0,2022-05-16,2022-09-14
GH-01939,Rice,Brong Ahafo,2.28,46.6,88.0,6.89,,3914.3,2022-04-24,2022-08-09
GH-00990,Soybean,Central,2.6,43.6,145.7,4.71,1122.1,1729.5,2022-04-17,2022-08-14
GH-00873,Rice,Eastern,3.35,5.6,224.5,7.01,,2901.1,2023-03-10,2023-07-28
GH-00469,Yam,Upper West,2.16,42.6,162.5,5.03,1095.4,8797.1,2022-04-10,2023-06-21
GH-00378,Maize,Upper East,3.22,32.8,262.5,5.3,1084.5,3398.8,2022-10-05,2023-02-17
GH-00886,Yam,Brong Ahafo,3.0,41.7,231.4,4.98,1178.9,17790.8,2023-05-24,2024-01-06
GH-01383,Cassava,Volta,0.78,48.4,117.6,6.35,1323.0,17142.7,2024-01-09,2023-03-17
GH-00407,,Central,1.44,31.3,142.2,6.57,1253.0,13119.9,2023-01-28,2023-05-27
GH-00526,Groundnut,Brong Ahafo,3.23,23.9,173.0,5.78,1210.5,1977.0,2023-03-10,2023-07-17
GH-01307,Soybean,Western,,25.5,239.7,5.73,1557.6,2296.7,2022-08-27,2022-12-14
GH-00305,Rice,Brong Ahafo,2.14,22.9,220.1,4.97,1300.4,2589.8,2023-12-01,2024-03-05
GH-01063,Groundnut,Western,2.51,8.5,89.1,7.29,1988.3,1342.5,2022-07-02,2022-10-08
GH-01714,Yam,Upper West,1.42,43.2,204.1,5.75,905.1,14141.6,2023-05-30,2023-12-25
GH-01312,Rice,Upper West,3.2,18.6,252.8,6.39,968.3,4074.7,2023-10-30,2024-02-23
GH-00661,Soybean,Greater Accra,2.04,10.0,295.5,5.57,965.7,1084.4,2023-03-06,2023-07-22
GH-01469,Cocoa,Northern,2.03,45.9,88.3,5.86,1004.8,1117.3,2022-04-22,2023-01-04
GH-00134,Yam,Brong Ahafo,1.92,38.9,168.5,5.77,1265.8,8616.9,2022-07-08,2023-01-29
GH-00993,Rice,Ashanti,3.21,47.6,202.1,6.8,1644.2,2085.8,2022-07-05,2022-11-13
GH-01034,Plantain,Upper West,,35.8,194.2,7.37,1075.1,9178.4,2023-11-04,2024-03-10
GH-01968,Soybean,Volta,1.46,35.4,248.0,6.06,1313.7,1625.1,2023-03-04,2023-06-21
GH-00400,Maize,Northern Region,2.93,,151.1,7.36,1113.3,1965.9,2022-04-30,2022-08-05
GH-01646,Cassava,Central,3.29,14.9,215.1,6.02,1047.5,19371.3,2022-12-22,2023-11-24
GH-00775,Rice,Western,2.46,45.3,179.8,6.4,1846.7,3611.6,2022-04-16,2022-07-23
GH-01061,Maize,Northern,2.44,39.2,77.5,7.21,1025.3,3670.1,2022-08-04,2022-12-07
GH-01209,Maize,Greater Accra,0.6,16.7,145.3,5.79,1067.4,2666.9,2022-11-04,2023-02-18
GH-01661,Cassava,Upper West,0.82,46.3,95.2,7.18,1071.5,17595.1,2022-01-17,2023-04-02
GH-00301,Maize,Greater Accra,0.64,14.3,78.9,4.66,1027.4,4115.6,2022-04-28,2022-09-11
GH-00220,Groundnut,Greater Accra,3.07,27.6,63.7,4.76,1095.0,1103.6,2022-11-22,2023-04-11
GH-00095,Plantain,Upper West,3.22,16.5,250.8,4.57,,7276.1,2022-02-13,2022-05-17
GH-01343,Groundnut,Volta,2.2,33.6,272.2,6.97,1356.2,2359.3,2023-01-24,2023-06-15
GH-00430,Cocoa,Upper West,1.64,9.2,69.1,6.02,1152.7,746.1,2023-04-22,2023-11-09
GH-01153,Cocoa,Greater Accra,3.07,15.2,280.4,7.29,1215.7,504.6,2022-08-19,2023-05-17
GH-00035,Plantain,Western,3.03,18.8,254.4,5.22,1870.4,8220.3,2022-03-01,2022-06-17
GH-00585,Plantain,Greater Accra,2.92,33.0,295.4,5.07,885.7,8512.8,2022-07-21,2022-12-14
GH-00258,Plantain,Greater Accra,3.42,39.6,200.6,7.26,1005.7,8464.5,2022-10-30,2022-06-14
GH-00972,Groundnut,Upper West,3.48,15.0,118.7,7.03,956.4,1230.2,2023-06-16,2023-11-03
GH-01452,Yam,Northern,2.0,8.6,167.9,4.58,1101.8,13614.8,2023-05-13,2024-01-06
GH-01231,Groundnut,Western,,27.5,96.1,6.22,1645.3,1042.4,2023-02-04,2023-07-11
GH-00243,Cocoa,Northern,1.94,47.8,122.2,6.85,1115.8,766.7,2023-10-16,2024-07-20
GH-01466,Plantain,Eastern,2.84,47.1,158.4,4.86,1354.2,13913.4,2023-11-29,2024-04-10
GH-00350,Groundnut,Western,2.84,32.1,270.6,5.15,1995.5,2210.1,2023-01-03,2023-04-08
GH-00156,Rice,Central,2.43,35.9,179.6,5.09,1160.7,4488.2,2023-02-14,2023-07-12
GH-00292,Cassava,Eastern,,23.6,260.5,5.79,1367.2,17013.0,2022-11-29,2023-11-08
GH-00173,Cassava,Upper West,3.35,,116.1,6.11,967.4,9939.1,2023-06-25,2024-05-09
GH-00424,Cassava,Eastern,1.57,46.8,107.0,6.55,1697.7,14763.4,2022-07-21,2023-10-14
GH-00740,Cocoa,Central,0.98,22.7,245.9,6.67,1231.6,1151.1,2022-04-23,2022-11-06
GH-01907,Yam,Upper East,1.46,42.8,281.7,6.1,1033.5,6660.6,2023-08-31,2024-06-21
GH-01170,Cassava,Brong Ahafo,0.91,,182.0,6.96,1298.7,18330.4,2023-04-17,2024-06-18
GH-00457,Plantain,Ashanti,,39.8,166.9,7.02,1899.4,8292.7,2022-11-16,2023-03-07
GH-00295,Rice,Ashanti,2.68,43.4,177.7,5.69,1381.4,3685.0,2022-10-20,2023-03-12
GH-00492,Yam,Eastern,1.66,49.2,120.8,6.91,1302.6,15096.9,2023-05-31,2023-12-31
GH-01227,Groundnut,Greater Accra,0.66,32.5,,5.93,1226.6,2403.0,2022-06-17,2022-10-02
GH-00869,Groundnut,Brong Ahafo,1.11,17.1,189.4,5.28,1379.4,1389.8,2022-04-28,2022-09-19
GH-01652,Plantain,Western,1.45,5.5,60.1,4.8,1870.0,6753.9,2023-03-27,2023-07-02
GH-00646,Yam,Upper East,,28.2,55.6,7.02,1017.7,6119.7,2022-09-30,2023-06-12
GH-00507,Soybean,Ashanti,2.92,34.4,299.0,4.87,1514.8,2379.2,2023-01-17,2023-05-24
GH-01196,Yam,Eastern,3.19,35.5,288.7,6.25,1585.1,17256.9,2022-11-01,2023-08-03
GH-00419,Soybean,Volta,3.3,17.9,55.3,4.77,1344.3,1578.6,2023-03-16,2023-06-26
GH-00687,Plantain,Eastern,1.71,7.4,270.3,6.95,1696.3,9472.9,2022-07-15,2022-11-22
GH-01685,,Northern,0.61,41.2,106.4,7.49,1032.4,2414.9,2022-05-11,2022-08-09
GH-01978,Cassava,Upper East,0.62,33.7,120.2,5.17,1000.7,,2023-06-19,2024-05-29
GH-00212,Groundnut,Northern,3.06,26.4,256.1,6.07,1045.1,984.9,2023-07-30,2023-11-26
GH-00251,Plantain,Northern,3.48,36.8,127.5,6.04,1101.5,6538.5,2023-05-29,2023-08-27
GH-01679,Plantain,Northern,2.08,48.3,212.3,4.62,1011.7,11921.8,2022-09-06,2022-12-18
GH-01839,Soybean,Volta,1.81,,155.0,6.48,1127.3,1077.2,2022-10-09,2023-01-18
GH-01959,Yam,Brong Ahafo,2.49,6.2,298.2,4.72,1190.7,12848.8,2023-04-18,2024-01-16
GH-01178,Soybean,Upper West,0.55,40.6,280.9,6.54,905.5,1432.5,2022-02-19,2022-06-30
GH-01724,Rice,Greater Accra,1.77,35.8,76.3,5.77,1219.1,3133.7,2023-07-28,2023-11-22
GH-00275,Maize,Ashanti,3.21,15.9,156.9,6.65,1795.2,1685.4,2023-06-26,2023-10-10
GH-00221,Cassava,Eastern,2.31,5.6,183.9,6.78,1328.0,19789.1,2023-10-02,2025-03-16
GH-00020,Cassava,Western,,32.0,,7.44,1738.3,14264.3,2023-01-03,2023-11-04
GH-01616,Cassava,Upper West,1.92,36.2,281.6,6.54,1086.4,8555.4,2023-01-29,2024-05-09
GH-00478,Soybean,Central,1.25,35.3,105.4,6.48,1221.9,1181.0,2022-05-22,2022-08-28
GH-01200,Yam,Upper East,3.09,33.4,86.7,7.11,1051.8,8393.5,2022-10-04,2023-04-11
GH-00039,Maize,Western,3.13,25.0,67.3,6.93,2008.5,1994.6,2022-11-13,2023-04-06
GH-00645,Soybean,Upper West,2.76,19.0,244.9,4.54,1050.6,1952.6,2022-08-15,2022-11-29
GH-00600,Plantain,Upper West,1.31,15.6,115.8,6.99,1070.7,8165.1,2023-03-25,2023-06-28
GH-01675,Maize,Ashanti,0.91,35.2,253.9,6.33,1375.7,,2023-07-20,2023-11-23
GH-01111,Maize,Upper West,1.55,13.9,51.6,7.32,1078.3,,2022-07-26,2022-11-08
GH-00856,Yam,Eastern,1.59,17.2,164.7,5.35,1388.8,9044.3,2023-01-22,2023-09-06
GH-00208,,ASH,1.69,6.9,183.9,6.16,1696.4,1012.1,2023-01-02,2023-10-21
GH-00244,Maize,Upper West,2.41,14.4,196.4,5.56,911.5,3068.9,2023-12-14,2024-05-03
GH-01512,Groundnut,Central,2.92,10.6,99.4,6.53,1218.8,,2022-06-22,2022-10-12
GH-01707,Cassava,Central,1.91,33.4,110.1,5.6,1144.5,13174.4,2022-09-15,2024-02-27
GH-01103,Cocoa,Northern,2.41,5.1,116.2,5.7,1145.5,711.3,2022-11-22,2023-08-09
GH-01654,Groundnut,Ashanti,1.54,30.1,247.7,7.29,1832.0,1523.2,2023-12-01,2024-03-25
GH-01491,Maize,Eastern,1.14,37.9,153.9,6.35,1284.8,3225.1,2023-03-01,2023-07-11
GH-01826,Yam,Eastern,3.4,11.2,207.6,5.94,1717.8,9449.5,2023-12-11,2024-07-31
GH-00826,Cocoa,Greater Accra,2.62,39.4,97.0,6.35,913.3,984.4,2022-08-31,2023-04-22
GH-01965,Yam,Western,1.13,31.7,154.8,4.53,1729.5,16183.5,2023-02-09,2023-11-13
GH-01435,Cocoa,Brong Ahafo,0.6,48.2,202.7,6.01,1387.3,790.9,2022-05-10,2023-02-27
GH-00059,Cassava,Brong Ahafo,1.06,13.8,196.4,5.82,1280.0,18198.5,2022-12-14,2023-12-22
GH-00079,Groundnut,Ashanti,0.76,18.8,192.8,5.01,1811.4,1921.7,2023-02-20,2023-06-25
GH-01772,Cassava,Brong Ahafo,0.54,27.7,265.7,5.51,1226.2,17302.8,2023-12-22,2025-04-15
GH-01823,Cocoa,Central,0.57,40.9,236.5,6.43,1345.3,905.6,2022-09-19,2023-06-21
